deltaQ (pC),deltaM (g),deltaT (s),mass jump indices,mid plateau indices,trial
0.2341980000000028,0.04800000000000004,8.62697434425354,860.0,872.0,1113_350ulm_2V_ni_10cm_04.csv
0.15214000000000283,0.04800000000000004,8.274976968765259,884.0,896.0,1113_350ulm_2V_ni_10cm_04.csv
0.23172999999999888,0.04799999999999982,8.61997652053833,909.0,922.0,1113_350ulm_2V_ni_10cm_04.csv
0.2538400000000003,0.04700000000000015,8.967973947525024,935.0,947.0,1113_350ulm_2V_ni_10cm_04.csv
0.21374000000000137,0.04699999999999993,8.278976917266846,959.0,971.0,1113_350ulm_2V_ni_10cm_04.csv
0.19305999999999912,0.04800000000000004,8.278976917266846,983.0,994.0,1113_350ulm_2V_ni_10cm_04.csv
0.16703000000000046,0.04899999999999993,7.58797812461853,1005.0,1017.0,1113_350ulm_2V_ni_10cm_04.csv
0.15172000000000097,0.04699999999999993,8.27797818183899,1029.0,1040.0,1113_350ulm_2V_ni_10cm_04.csv
0.14738000000000184,0.04700000000000015,7.588978052139282,1051.0,1062.0,1113_350ulm_2V_ni_10cm_04.csv
0.13663999999999987,0.04699999999999993,7.933977842330933,1074.0,1099.0,1113_350ulm_2V_ni_10cm_04.csv
0.36277099999999995,0.049,0.0,111.0,124.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.3915040000000001,0.047,8.968819379806511,137.0,149.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.43057100000000004,0.04999999999999999,8.62398552894593,162.0,174.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.40411299999999994,0.05000000000000002,8.278961896896362,186.0,198.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.48493600000000026,0.04899999999999999,8.27600884437561,210.0,221.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4754269999999998,0.04799999999999999,7.588964939117432,232.0,243.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4189960000000008,0.04700000000000004,7.588987112045288,254.0,266.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.36359900000000067,0.05199999999999999,8.277985334396377,278.0,291.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.453310000000001,0.044999999999999984,9.3119797706604,305.0,317.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4092830000000003,0.04799999999999999,8.277982473373399,329.0,339.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.3927440000000004,0.04700000000000004,7.241990327835069,350.0,362.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.49754399999999954,0.051999999999999935,8.27949714660646,374.0,386.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.40390999999999977,0.04800000000000004,8.624001264572144,399.0,412.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.3977029999999999,0.049000000000000044,8.968987464904785,425.0,437.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4291279999999986,0.04999999999999993,8.626468420028687,450.0,463.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.381788000000002,0.04600000000000004,9.314920663833618,477.0,489.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.49258299999999977,0.04899999999999993,8.279961109161377,501.0,513.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4390470000000004,0.04700000000000004,8.623984336853027,526.0,538.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.39832600000000085,0.049000000000000044,8.2830069065094,550.0,562.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.48990000000000045,0.04799999999999993,8.273472785949707,574.0,585.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.44297000000000075,0.04600000000000004,7.934468984603882,597.0,607.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4479399999999991,0.050000000000000044,7.243994235992432,618.0,629.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.3929500000000008,0.04800000000000004,7.587011575698881,640.0,652.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4012199999999986,0.04899999999999993,8.277984619140597,664.0,677.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4231299999999987,0.04699999999999993,8.968496084213257,690.0,702.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.44401000000000046,0.050000000000000044,8.27799129486084,714.0,725.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.39419000000000004,0.04800000000000004,7.9325020313262655,737.0,748.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.47460000000000235,0.04699999999999993,7.93349504470828,760.0,771.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.215799999999998,0.04600000000000004,7.934476137161255,783.0,795.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.24205999999999683,0.04899999999999993,8.62398624420166,808.0,821.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.3813700000000022,0.04700000000000015,8.968958616256714,834.0,846.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.45929999999999893,0.04799999999999982,8.621478796005249,859.0,872.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.38220999999999705,0.04800000000000004,8.96946930885315,885.0,897.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.37353000000000414,0.04899999999999993,8.27898907661438,909.0,921.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.47521999999999665,0.04500000000000015,8.279478311538696,933.0,944.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4975500000000004,0.050000000000000044,7.934990406036377,956.0,967.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.22199999999999775,0.04899999999999993,7.933992147445679,979.0,990.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.39129999999999754,0.04899999999999993,7.589001893997192,1001.0,1012.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.49092999999999876,0.04800000000000004,7.934473276138306,1024.0,1036.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.4148700000000005,0.050000000000000044,8.279474020004272,1048.0,1061.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.476659999999999,0.04800000000000004,8.966992378234863,1074.0,1099.0,1113_350ulm_3.5V_ni_10cm_02.csv
0.337761,0.049,0.0,106.0,117.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.46695299999999995,0.046,7.934473752975464,129.0,140.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4857640000000001,0.04899999999999999,7.586477041244507,151.0,163.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3363130000000001,0.048000000000000015,8.621743440628052,176.0,188.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.43284600000000006,0.04899999999999999,8.620018482208252,201.0,214.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.327423,0.04899999999999999,8.969752073287964,227.0,240.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3778609999999998,0.04800000000000004,8.96803092956543,253.0,265.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.45082899999999926,0.043999999999999984,8.624961137771606,278.0,290.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3737269999999988,0.046999999999999986,8.27996277809143,302.0,313.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.38137699999999874,0.04899999999999999,7.931985378265395,325.0,337.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.47273999999999994,0.04500000000000004,8.278986692428575,349.0,360.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.37434799999999946,0.04799999999999993,7.587472915649428,371.0,382.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4706740000000007,0.050000000000000044,7.934479951858506,394.0,405.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4791509999999999,0.049000000000000044,7.589496850967407,416.0,427.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.37662199999999935,0.04599999999999993,7.934966087341309,439.0,451.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.44111799999999945,0.049000000000000044,8.625962018966675,464.0,476.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4260320000000011,0.04799999999999993,8.627961874008179,489.0,501.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4760479999999987,0.04700000000000004,8.279963731765747,513.0,524.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4861789999999999,0.049000000000000044,7.59496545791626,535.0,547.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.48038000000000025,0.04799999999999993,8.62099313735959,560.0,571.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3844700000000003,0.04599999999999993,7.933478832244873,583.0,595.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.34458000000000055,0.049000000000000155,8.624961376190214,608.0,621.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.34560999999999886,0.04800000000000004,8.967988252639742,634.0,647.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.48287000000000013,0.04599999999999982,8.96798539161685,660.0,672.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3927499999999995,0.049000000000000155,8.62398624420166,685.0,696.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3933599999999995,0.04699999999999993,7.933474540710478,708.0,719.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.4522700000000004,0.04899999999999993,7.932989835739107,731.0,742.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.47811999999999877,0.04600000000000004,7.9304773807525635,754.0,765.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.47812000000000054,0.04800000000000004,7.9344775676727295,777.0,788.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.39047000000000054,0.04800000000000004,7.58799934387207,799.0,811.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.44648999999999717,0.04899999999999993,8.278509378433228,823.0,835.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.2370999999999981,0.04600000000000004,8.279473781585693,847.0,859.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.37828000000000017,0.04899999999999993,8.624962091445923,872.0,884.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3712499999999963,0.04800000000000004,8.27996277809143,896.0,907.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.25258999999999787,0.04600000000000004,7.933990240097046,919.0,931.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.3952200000000019,0.050999999999999934,8.27898383140564,943.0,955.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.38612999999999786,0.04800000000000004,8.279501676559448,967.0,979.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.32205000000000084,0.04899999999999993,8.623995304107666,992.0,1005.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.425810000000002,0.04700000000000015,8.962503433227539,1018.0,1031.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.22386999999999802,0.04899999999999993,8.964467525482178,1044.0,1056.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.44917999999999836,0.04699999999999993,8.623471736907959,1069.0,1094.0,1113_350ulm_3.5V_ni_10cm_03.csv
0.37951599999999996,0.048,0.0,100.0,111.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.34685600000000016,0.044,7.5894787311553955,122.0,133.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.472121,0.048000000000000015,7.588503122329712,144.0,155.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3751739999999999,0.046999999999999986,7.589478254318237,166.0,177.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.493204,0.04799999999999999,7.933672904968262,189.0,200.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.47129300000000107,0.04799999999999999,7.93348240852356,212.0,224.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3791019999999996,0.04700000000000004,8.278994798660278,236.0,248.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4522780000000006,0.04799999999999999,8.62247610092163,261.0,272.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4043190000000001,0.04799999999999999,7.932015657424941,284.0,296.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4223030000000003,0.044999999999999984,8.278997182846055,308.0,319.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.400601,0.049000000000000044,7.934988737106323,331.0,343.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.483695,0.04999999999999993,8.282010555267334,355.0,367.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.2511480000000006,0.04800000000000004,8.624984741210938,380.0,392.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.48225099999999976,0.04800000000000004,8.624988079071045,405.0,418.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.45144999999999946,0.04799999999999993,8.968983888626099,431.0,443.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4005989999999997,0.04800000000000004,8.624962329864502,456.0,468.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.48141999999999996,0.04800000000000004,8.274012565612793,480.0,492.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4508300000000016,0.04899999999999993,8.274229526519775,504.0,515.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4781100000000009,0.04600000000000004,7.9344751834869385,527.0,538.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4741900000000001,0.04999999999999993,7.93201208114624,550.0,563.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4026700000000005,0.04599999999999993,8.967005729675293,576.0,588.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.44772999999999996,0.050000000000000044,8.622009754180908,601.0,613.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3299099999999999,0.04700000000000015,8.278985261917086,625.0,637.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3185500000000001,0.04699999999999993,8.621004819869995,650.0,662.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.40121000000000073,0.050000000000000044,8.276982069015503,674.0,685.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3840599999999963,0.04800000000000004,7.933985233306913,697.0,709.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.38903,0.04899999999999993,8.622002363204928,722.0,734.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.47087000000000145,0.04899999999999993,8.27796411514285,746.0,759.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4136199999999981,0.04800000000000004,8.966712951660156,772.0,784.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3832400000000007,0.050000000000000044,8.624011754989624,797.0,810.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4359499999999983,0.04600000000000004,8.969981908798218,823.0,835.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.48226000000000013,0.04799999999999982,8.624988794326782,848.0,860.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4803899999999999,0.04700000000000015,8.279009819030762,872.0,883.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.37909999999999755,0.04699999999999993,7.934965372085571,895.0,906.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.38756000000000057,0.050999999999999934,7.934967279434204,918.0,929.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4374000000000038,0.04500000000000015,7.931990146636963,941.0,952.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.460329999999999,0.04899999999999993,7.586987257003784,963.0,975.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.49009000000000214,0.04899999999999993,8.277495384216309,987.0,999.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3776599999999988,0.049000000000000155,8.62198472023016,1012.0,1024.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.4628099999999975,0.04499999999999993,8.621473073959294,1037.0,1049.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.37868999999999886,0.04600000000000004,8.277983903884888,1061.0,1072.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3832400000000007,0.050000000000000044,7.933013916015625,1084.0,1109.0,1113_350ulm_3.5V_ni_10cm_04.csv
0.3427199999999999,0.047,0.0,103.0,114.0,1113_350ulm_3V_ni_10cm_02.csv
0.4280910000000002,0.049,7.58997106552124,125.0,136.0,1113_350ulm_3V_ni_10cm_02.csv
0.3540890000000003,0.046999999999999986,7.934969425201416,148.0,159.0,1113_350ulm_3V_ni_10cm_02.csv
0.3743470000000002,0.047000000000000014,7.934967994689941,171.0,183.0,1113_350ulm_3V_ni_10cm_02.csv
0.36566600000000005,0.04899999999999999,8.279968500137329,195.0,208.0,1113_350ulm_3V_ni_10cm_02.csv
0.3321809999999994,0.04799999999999999,8.96896505355835,221.0,233.0,1113_350ulm_3V_ni_10cm_02.csv
0.3276300000000001,0.04700000000000004,8.279967784881592,245.0,256.0,1113_350ulm_3V_ni_10cm_02.csv
0.33052499999999974,0.05099999999999999,7.589972019195557,267.0,279.0,1113_350ulm_3V_ni_10cm_02.csv
0.3704179999999999,0.045999999999999985,8.279966354370131,291.0,303.0,1113_350ulm_3V_ni_10cm_02.csv
0.3791020000000005,0.05099999999999999,8.27896690368651,315.0,327.0,1113_350ulm_3V_ni_10cm_02.csv
0.43305400000000116,0.04700000000000004,8.624969244003282,340.0,353.0,1113_350ulm_3V_ni_10cm_02.csv
0.33217800000000075,0.04799999999999993,8.969964504241958,366.0,378.0,1113_350ulm_3V_ni_10cm_02.csv
0.21869700000000059,0.04700000000000004,8.625968217849731,391.0,403.0,1113_350ulm_3V_ni_10cm_02.csv
0.31440599999999996,0.04800000000000004,8.279967546463013,415.0,426.0,1113_350ulm_3V_ni_10cm_02.csv
0.3822030000000014,0.04799999999999993,7.935969829559355,438.0,450.0,1113_350ulm_3V_ni_10cm_02.csv
0.4216810000000013,0.04800000000000004,8.279967784881563,462.0,473.0,1113_350ulm_3V_ni_10cm_02.csv
0.35842799999999997,0.04799999999999993,7.9359705448150635,485.0,497.0,1113_350ulm_3V_ni_10cm_02.csv
0.3553299999999986,0.050000000000000044,8.276482582092285,509.0,520.0,1113_350ulm_3V_ni_10cm_02.csv
0.3836499999999994,0.04800000000000004,7.585479021072388,531.0,543.0,1113_350ulm_3V_ni_10cm_02.csv
0.35160000000000124,0.04599999999999993,8.277480125427246,555.0,567.0,1113_350ulm_3V_ni_10cm_02.csv
0.40329000000000015,0.050000000000000044,8.278968572616549,579.0,591.0,1113_350ulm_3V_ni_10cm_02.csv
0.32805000000000106,0.04800000000000004,8.622968196868925,604.0,616.0,1113_350ulm_3V_ni_10cm_02.csv
0.35987999999999865,0.04800000000000004,8.622966051101713,629.0,640.0,1113_350ulm_3V_ni_10cm_02.csv
0.4260300000000008,0.04599999999999982,7.932970046997042,652.0,663.0,1113_350ulm_3V_ni_10cm_02.csv
0.39748999999999945,0.04800000000000004,7.58797025680542,674.0,686.0,1113_350ulm_3V_ni_10cm_02.csv
0.4210599999999989,0.049000000000000155,8.622968196868868,699.0,711.0,1113_350ulm_3V_ni_10cm_02.csv
0.3241200000000024,0.04699999999999993,8.27796912193304,723.0,735.0,1113_350ulm_3V_ni_10cm_02.csv
0.4107200000000013,0.04899999999999993,8.623966693878145,748.0,761.0,1113_350ulm_3V_ni_10cm_02.csv
0.3268000000000022,0.04699999999999993,8.967965841293335,774.0,786.0,1113_350ulm_3V_ni_10cm_02.csv
0.3371399999999998,0.04700000000000015,8.279968738555908,798.0,809.0,1113_350ulm_3V_ni_10cm_02.csv
0.37931000000000026,0.04600000000000004,7.934969425201473,821.0,832.0,1113_350ulm_3V_ni_10cm_02.csv
0.3458100000000002,0.04899999999999993,7.9349701404570965,844.0,855.0,1113_350ulm_3V_ni_10cm_02.csv
0.32246999999999915,0.04699999999999993,7.934969902038574,867.0,878.0,1113_350ulm_3V_ni_10cm_02.csv
0.21869000000000227,0.04600000000000004,7.935969591140747,890.0,901.0,1113_350ulm_3V_ni_10cm_02.csv
0.2065000000000019,0.04800000000000004,7.934996843338013,913.0,924.0,1113_350ulm_3V_ni_10cm_02.csv
0.42520000000000024,0.04699999999999993,7.934969186782837,936.0,947.0,1113_350ulm_3V_ni_10cm_02.csv
0.43903999999999854,0.04899999999999993,7.58497166633606,958.0,970.0,1113_350ulm_3V_ni_10cm_02.csv
0.4169400000000003,0.04800000000000004,8.623483180999756,983.0,996.0,1113_350ulm_3V_ni_10cm_02.csv
0.37021000000000015,0.050000000000000044,9.312964677810669,1010.0,1021.0,1113_350ulm_3V_ni_10cm_02.csv
0.3927499999999995,0.04800000000000004,7.93297004699707,1033.0,1045.0,1113_350ulm_3V_ni_10cm_02.csv
0.3197800000000015,0.04800000000000004,8.27796745300293,1057.0,1069.0,1113_350ulm_3V_ni_10cm_02.csv
0.398539999999997,0.04699999999999993,8.278968572616634,1081.0,1106.0,1113_350ulm_3V_ni_10cm_02.csv
0.3437539999999998,0.049,0.0,112.0,124.0,1113_350ulm_3V_ni_10cm_03.csv
0.41837599999999986,0.047,8.279967546463013,136.0,149.0,1113_350ulm_3V_ni_10cm_03.csv
0.40163199999999977,0.04799999999999999,8.969965934753418,162.0,174.0,1113_350ulm_3V_ni_10cm_03.csv
0.3371400000000002,0.049000000000000016,8.623968124389648,187.0,199.0,1113_350ulm_3V_ni_10cm_03.csv
0.35346900000000003,0.045999999999999985,8.279969930648804,211.0,222.0,1113_350ulm_3V_ni_10cm_03.csv
0.2997240000000003,0.045999999999999985,7.934970140457153,234.0,245.0,1113_350ulm_3V_ni_10cm_03.csv
0.34458199999999994,0.04700000000000004,7.93497109413147,257.0,268.0,1113_350ulm_3V_ni_10cm_03.csv
0.41113900000000037,0.04799999999999999,7.589972019195542,279.0,291.0,1113_350ulm_3V_ni_10cm_03.csv
0.3251500000000007,0.04999999999999999,8.279968500137343,303.0,314.0,1113_350ulm_3V_ni_10cm_03.csv
0.22427799999999998,0.04799999999999999,7.932971477508531,326.0,337.0,1113_350ulm_3V_ni_10cm_03.csv
0.4099030000000008,0.04600000000000004,7.934972763061523,349.0,361.0,1113_350ulm_3V_ni_10cm_03.csv
0.28525399999999923,0.04799999999999993,8.279968261718764,373.0,386.0,1113_350ulm_3V_ni_10cm_03.csv
0.32948999999999984,0.049000000000000044,9.315964698791504,400.0,411.0,1113_350ulm_3V_ni_10cm_03.csv
0.31915599999999955,0.04600000000000004,7.9349706172943115,423.0,434.0,1113_350ulm_3V_ni_10cm_03.csv
0.3392070000000009,0.04899999999999993,7.934970378875732,446.0,458.0,1113_350ulm_3V_ni_10cm_03.csv
0.32411600000000007,0.049000000000000044,8.279969453811646,470.0,482.0,1113_350ulm_3V_ni_10cm_03.csv
0.3336269999999999,0.04799999999999993,8.624967098236084,495.0,507.0,1113_350ulm_3V_ni_10cm_03.csv
0.38530000000000086,0.04800000000000004,8.273969411849976,519.0,532.0,1113_350ulm_3V_ni_10cm_03.csv
0.4283000000000001,0.04800000000000004,8.966967821121216,545.0,557.0,1113_350ulm_3V_ni_10cm_03.csv
0.316889999999999,0.04799999999999993,8.625967979431124,570.0,582.0,1113_350ulm_3V_ni_10cm_03.csv
0.417959999999999,0.04799999999999993,8.279969453811674,594.0,606.0,1113_350ulm_3V_ni_10cm_03.csv
0.39708000000000077,0.049000000000000155,8.278968811035128,618.0,630.0,1113_350ulm_3V_ni_10cm_03.csv
0.33486999999999867,0.050000000000000044,8.278971195221004,642.0,653.0,1113_350ulm_3V_ni_10cm_03.csv
0.28608999999999973,0.04599999999999982,7.932969331741333,665.0,676.0,1113_350ulm_3V_ni_10cm_03.csv
0.4142400000000013,0.051000000000000156,7.932971000671358,688.0,699.0,1113_350ulm_3V_ni_10cm_03.csv
0.36112000000000144,0.04800000000000004,7.9339704513549805,711.0,722.0,1113_350ulm_3V_ni_10cm_03.csv
0.3737200000000005,0.04799999999999982,7.932970285415649,734.0,746.0,1113_350ulm_3V_ni_10cm_03.csv
0.3950199999999988,0.04800000000000004,8.278969764709473,758.0,771.0,1113_350ulm_3V_ni_10cm_03.csv
0.40390999999999977,0.04899999999999993,9.313965320587158,785.0,797.0,1113_350ulm_3V_ni_10cm_03.csv
0.20091000000000037,0.04500000000000015,8.278969287872314,809.0,820.0,1113_350ulm_3V_ni_10cm_03.csv
0.41776000000000124,0.04800000000000004,7.934970140457153,832.0,844.0,1113_350ulm_3V_ni_10cm_03.csv
