deltaQ (pC),deltaM (g),time (s),mass jump indices,mid plateau indices,trial
-0.16474499999999992,0.04400000000000004,309.6129822731018,898.0,910.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.1329129999999994,0.04400000000000004,317.5479648113251,921.0,933.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16867499999999946,0.04299999999999993,325.1369791030884,943.0,955.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.1748750000000001,0.04500000000000015,332.7264709472656,965.0,976.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.17115300000000033,0.041999999999999815,339.6254801750183,985.0,996.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.06841699999999928,0.04300000000000015,346.86949276924133,1006.0,1018.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.15378999999999987,0.04299999999999993,354.4584815502167,1028.0,1039.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.07110599999999945,0.040999999999999925,361.702978849411,1049.0,1060.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.16536799999999996,0.04600000000000004,369.2929615974426,1071.0,1096.0,1120_350ulm_sfnewg_11gaSSethc_10cm_03.csv
-0.09177839999999993,0.045,34.67492365837097,101.0,113.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.14262870000000005,0.041999999999999996,42.26490759849548,123.0,135.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.10294080000000005,0.04200000000000001,49.8548903465271,145.0,157.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.10170040000000002,0.044999999999999984,57.44387412071228,167.0,180.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.0742081,0.04200000000000001,65.72385621070862,191.0,203.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1269187,0.04500000000000001,73.31383943557739,213.0,225.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.09343220000000002,0.04199999999999998,81.24882102012634,236.0,247.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.14655631000000002,0.043999999999999984,88.49280619621277,257.0,269.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.08640413800000013,0.04300000000000004,96.08378911018372,279.0,291.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16205956,0.04299999999999998,104.01877188682556,302.0,313.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16743410000000003,0.044999999999999984,111.26375579833984,323.0,334.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.15544370000000018,0.041000000000000036,118.5087399482727,344.0,356.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.12733260000000002,0.04599999999999993,126.09872317314148,366.0,378.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.10480149999999999,0.04600000000000004,133.68870639801025,388.0,400.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.06676670000000007,0.04400000000000004,141.27868962287903,410.0,421.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16143909999999995,0.04299999999999993,148.52367401123047,431.0,442.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.09694610000000004,0.041000000000000036,155.76865792274475,452.0,464.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.07978909999999995,0.04500000000000004,163.70364093780518,475.0,487.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16453950000000006,0.04499999999999993,171.63862228393555,498.0,510.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16123220000000016,0.04300000000000004,179.57460570335388,521.0,533.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.11431000000000013,0.04200000000000004,187.1645882129669,543.0,555.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.07482800000000012,0.04399999999999993,194.75357222557068,565.0,577.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.11472299999999969,0.04499999999999993,202.6880669593811,588.0,600.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1593720000000003,0.04400000000000004,210.2777910232544,610.0,622.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.10831499999999972,0.04800000000000004,218.2117729187012,633.0,645.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
